Country Code,Country Name,IDENT,LAT,LON
TR,Turkey,ADA20,36.82168,35.135
TR,Turkey,ADA23,36.86211,35.07597
TR,Turkey,ADA30,36.97007,35.26087
TR,Turkey,ADA38,36.94178,35.20907
TR,Turkey,ADA39,36.9038,35.1436
TR,Turkey,ADA51,37.03862,35.3788
TR,Turkey,ADA80,36.86378,35.07429
ET,Ethiopia,ADABA,5.69739,41.91728
FM,Micronesia (Federated States of),ADABE,9.59693,138.24731
FR,France,ADABI,46.56111,0.53083
FR,France,ADADA,48.295,2.00361
NO,Norway,ADADI,60.39554,4.64806
,,ADADO,50.20944,17.74806
CZ,Czechia,ADADO,50.20948,17.74793
RU,Russian Federation (the),ADAGI,56.87359,56.44844
PK,Pakistan,ADAIL,33.24583,72.87444
KZ,Kazakhstan,ADAKA,43.73783,62.8309
RO,Romania,ADAKI,44.47784,28.0638
NO,Norway,ADALO,61.52047,4.63019
RU,Russian Federation (the),ADALU,66.17852,164.1576
EU,Eurocontrol,ADAMA,47.98778,17.34139
IT,Italy,ADAMI,38.70472,10.94889
JP,Japan,ADAMS,35.97903,139.29995
DE,Germany,ADAMS,49.79817,11.93333
AM,Armenia,ADANO,39.66667,45.83333
RU,Russian Federation (the),ADAPA,52.68712,108.11354
RU,Russian Federation (the),ADAPI,50.75833,45.59009
EU,Eurocontrol,ADAPU,69.92639,21.00306
IE,Ireland,ADARA,51.5,-15.0
KZ,Kazakhstan,ADARO,50.78535,81.87768
IE,Ireland,ADARU,52.59383,-8.93094
KZ,Kazakhstan,ADASA,52.77202,75.24244
EU,Eurocontrol,ADASI,59.22083,-6.29194
RU,Russian Federation (the),ADASO,59.24727,95.67474
TR,Turkey,ADASU,36.75111,31.38889
,,ADATI,48.05311,2.47436
FR,France,ADATU,45.53722,2.82556
LV,Latvia,ADAXA,56.29778,18.89833
GU,Guam,ADAYI,13.56745,144.96251
NZ,New Zealand,ADBAB,-44.92109,168.44195
NZ,New Zealand,ADBAD,-45.69213,170.53482
CN,China,ADBAG,24.22167,105.21667
EU,Eurocontrol,ADBAN,49.80222,25.39111
EU,Eurocontrol,ADBEL,36.90528,31.74639
AU,Australia,ADBER,-12.35306,130.96139
EU,Eurocontrol,ADBIB,58.57139,23.16917
EU,Eurocontrol,ADBIT,67.96667,12.23111
AU,Australia,ADBOK,-34.27917,154.25639
FM,Micronesia (Federated States of),ADBON,0.0,154.22833
VN,Viet Nam,ADBOP,8.5,104.08333
EU,Eurocontrol,ADBUS,54.41667,-12.5
JP,Japan,ADDAN,26.63677,128.34827
AL,Albania,ADDER,40.52389,20.30472
,,ADDOZ,48.43933,2.81178
JP,Japan,ADDUM,34.89153,140.23908
KZ,Kazakhstan,ADEBA,53.65728,70.66673
GU,Guam,ADEDE,13.44139,144.702
ES,Spain,ADEDI,43.17611,-2.17914
EU,Eurocontrol,ADEDO,62.77111,25.06
KZ,Kazakhstan,ADEGA,44.14861,78.40333
RU,Russian Federation (the),ADEGI,56.29386,92.08796
NO,Norway,ADEGO,57.70042,7.47096
,,ADEKA,45.94158,3.18008
FR,France,ADEKA,45.94167,3.18
AZ,Azerbaijan,ADEKI,41.29667,46.75
KZ,Kazakhstan,ADEKU,50.38361,64.30667
RU,Russian Federation (the),ADELI,59.47694,54.03659
UK,United Kingdom,ADELU,53.44167,-1.53694
NO,Norway,ADEMA,74.045,35.0
BR,Brazil,ADEMI,-10.55333,-39.81617
DE,Germany,ADEMI,51.48264,7.88858
DE,Germany,ADENU,50.02545,6.90823
,,ADENU,50.02556,6.90833
DE,Germany,ADEPO,53.62524,13.92532
EU,Eurocontrol,ADERA,68.86667,66.78333
RU,Russian Federation (the),ADERI,59.60167,127.66833
KZ,Kazakhstan,ADESA,42.16118,69.81414
GR,Greece,ADESO,36.53333,26.51111
KZ,Kazakhstan,ADETA,50.00447,77.55506
FR,France,ADEVA,44.25,3.26167
NO,Norway,ADEXA,63.22846,11.40815
IT,Italy,ADEXI,37.34556,13.02528
EU,Eurocontrol,ADEXU,68.77083,27.61972
MY,Malaysia,ADGAB,3.09556,112.60056
AU,Australia,ADGAD,-25.0,152.91667
CA,Canada,ADGAP,62.80921,-69.47473
EU,Eurocontrol,ADGAS,69.96889,20.745
AU,Australia,ADGET,-27.50694,153.32861
EU,Eurocontrol,ADGOH,47.18306,16.38556
NZ,New Zealand,ADGOM,-45.7762,170.62278
JP,Japan,ADGOR,40.42469,149.65071
MH,Marshall Islands (the),ADHAC,9.55254,167.5205
EU,Eurocontrol,ADHAV,51.91472,-5.23028
EU,Eurocontrol,ADHOT,39.20361,25.52861
DE,Germany,ADIBA,50.55167,10.38786
EU,Eurocontrol,ADIBI,67.55944,62.1275
CA,Canada,ADICT,58.61944,-93.95417
RU,Russian Federation (the),ADIDA,51.57667,104.57167
FR,France,ADIDI,48.72142,-2.10075
NO,Norway,ADIDO,60.49277,5.15075
EU,Eurocontrol,ADIDU,54.53028,23.63417
PL,Poland,ADIKA,51.53833,21.32944
TM,Turkmenistan,ADIKO,37.03156,61.7107
DK,Denmark,ADIKU,55.34722,4.29972
AM,Armenia,ADILA,39.99667,45.495
AT,Austria,ADILO,47.34581,10.94765
FR,France,ADILU,46.12417,-0.83944
FR,France,ADIMO,43.492,1.90875
PK,Pakistan,ADINA,32.935,70.59639
RO,Romania,ADINA,43.80333,30.505
EU,Eurocontrol,ADINO,40.01778,-6.37361
EU,Eurocontrol,ADINU,64.28083,42.66139
BM,Bermuda,ADIPE,32.43766,-64.99247
EU,Eurocontrol,ADIPO,35.11667,14.08333
RU,Russian Federation (the),ADIRI,71.01911,79.54192
KZ,Kazakhstan,ADIRO,44.83639,75.39889
RU,Russian Federation (the),ADISA,61.4169,48.34633
IT,Italy,ADISO,45.55917,7.29333
CZ,Czechia,ADISU,48.93505,16.54867
,,ADITA,43.22856,5.82886
FR,France,ADITA,43.22861,5.82889
RU,Russian Federation (the),ADITO,50.45019,141.50119
FR,France,ADIVA,43.49861,4.93772
EU,Eurocontrol,ADIVO,60.2975,23.98139
NC,New Caledonia,ADKAD,-22.06833,168.36167
JP,Japan,ADKAK,33.9035,142.16331
EU,Eurocontrol,ADKAR,36.7925,35.19778
NO,Norway,ADKAS,66.46292,8.10754
,,ADKAS,66.46306,8.1075
NZ,New Zealand,ADKES,-35.83301,174.24878
AU,Australia,ADKEX,-29.81194,152.11611
EU,Eurocontrol,ADKIK,50.79694,-2.54583
AU,Australia,ADKIV,-14.03194,132.49444
EU,Eurocontrol,ADKOL,61.51528,49.36472
AU,Australia,ADKOP,-23.80778,133.81083
NZ,New Zealand,ADKOS,-44.61712,166.88043
AU,Australia,ADKUK,-37.55167,145.23667
AU,Australia,ADKUL,-9.41028,129.93889
DE,Germany,ADKUV,50.50681,6.81741
,,ADKUV,50.50694,6.8175
AU,Australia,ADLAG,-18.64444,146.63778
KZ,Kazakhstan,ADLAN,49.85921,79.41873
EU,Eurocontrol,ADLAS,34.96194,33.32
AU,Australia,ADLEK,-35.99944,146.81639
RU,Russian Federation (the),ADLEM,43.40312,39.94688
RU,Russian Federation (the),ADLEN,64.77303,-169.78221
,,ADLET,48.5675,14.29917
AT,Austria,ADLET,48.5676,14.29928
,,ADLIR,52.40028,13.62194
DE,Germany,ADLIR,52.40032,13.62204
AU,Australia,ADLIV,-33.32028,153.72
AU,Australia,ADLOB,-20.80278,116.88194
KZ,Kazakhstan,ADLON,53.02472,70.67972
AU,Australia,ADLOS,-23.48611,150.32833
AU,Australia,ADLOT,-14.16667,123.31667
NZ,New Zealand,ADLUP,-45.37814,169.84481
AU,Australia,ADLUR,-23.635,150.46583
AU,Australia,ADMAK,-28.34389,153.86944
AU,Australia,ADMAR,-30.32333,151.91167
IT,Italy,ADMAS,37.56222,17.85806
EU,Eurocontrol,ADMEC,47.13083,26.58
EU,Eurocontrol,ADMES,63.00417,47.07417
BD,Bangladesh,ADMIL,23.18083,90.99056
NO,Norway,ADMIN,61.19791,6.37688
MD,Moldova (the Republic of),ADMIR,46.51028,28.62444
UK,United Kingdom,ADMIS,51.99694,0.17667
EU,Eurocontrol,ADMON,62.55,50.46028
DE,Germany,ADMOS,51.72389,10.83694
DE,Germany,ADMUM,50.56056,7.17472
KZ,Kazakhstan,ADMUN,44.32072,75.63926
IE,Ireland,ADMUP,52.8,-6.23333
RU,Russian Federation (the),ADMUR,59.8238,69.60539
CN,China,ADMUX,38.87833,90.95833
UK,United Kingdom,ADN24,56.92556,-2.11639
UK,United Kingdom,ADN25,57.24811,-2.23219
UK,United Kingdom,ADN26,56.95964,-2.73276
UK,United Kingdom,ADN30,56.8225,-2.07639
UK,United Kingdom,ADN40,56.65972,-2.01389
UK,United Kingdom,ADN45,57.24023,-2.22001
UK,United Kingdom,ADN50,57.21726,-2.20924
UK,United Kingdom,ADN63,57.3067,-2.2759
UK,United Kingdom,ADNAM,52.10472,0.73861
EU,Eurocontrol,ADNAN,44.00722,18.11417
JP,Japan,ADNAP,37.19747,145.66631
NZ,New Zealand,ADNAV,-45.92183,170.55632
CN,China,ADNEN,35.50667,107.68667
TH,Thailand,ADNEP,8.06208,101.05506
SG,Singapore,ADNIK,1.28083,103.94861
JP,Japan,ADNIP,38.25483,146.91606
AU,Australia,ADNOD,-19.0175,146.79667
FR,France,ADNOR,50.01725,2.40625
EU,Eurocontrol,ADNOS,39.31833,40.85306
EU,Eurocontrol,ADNOV,41.51833,-8.75306
IQ,Iraq,ADNOW,35.48146,44.33174
AU,Australia,ADNUK,-26.66806,153.80722
,,ADNUM,63.47444,7.51722
NO,Norway,ADNUM,63.47453,7.51717
MY,Malaysia,ADNUT,3.35917,102.62722
EU,Eurocontrol,ADOBU,53.11444,24.37389
KZ,Kazakhstan,ADODA,52.54202,75.09744
EU,Eurocontrol,ADODO,58.5,-10.0
,,ADOGA,48.01889,7.44917
KZ,Kazakhstan,ADOKA,48.37353,67.31064
PL,Poland,ADOKI,49.93583,20.64583
BR,Brazil,ADOLF,-11.76,-38.3505
RU,Russian Federation (the),ADOLI,67.34246,103.46507
,,ADOMI,54.20556,4.55778
NL,Netherlands (the),ADOMI,54.20558,4.55786
,,ADOMO,45.97111,14.645
SI,Slovenia,ADOMO,45.97123,14.64503
RU,Russian Federation (the),ADONI,56.32885,88.89784
KZ,Kazakhstan,ADONU,50.46818,56.03171
NO,Norway,ADOPI,60.32361,9.38333
EU,Eurocontrol,ADOPO,61.42333,26.83056
PT,Portugal,ADORO,41.48306,-6.28
BG,Bulgaria,ADORU,41.87167,26.56833
IT,Italy,ADOSA,45.64444,11.02639
EU,Eurocontrol,ADOTA,62.87694,36.0075
CA,Canada,ADOWE,45.2025,-65.59917
EU,Eurocontrol,ADOXO,52.10306,19.50722
MY,Malaysia,ADPAX,1.73347,103.26044
NZ,New Zealand,ADPES,-39.46834,175.59893
EU,Eurocontrol,ADPEW,39.70806,27.48139
IN,India,ADPOP,19.05089,68.00003
DE,Germany,ADPUP,51.19251,12.84221
SY,Syrian Arab Republic,ADRAA,33.61333,36.5
TN,Tunisia,ADRAM,35.71333,9.63861
ES,Spain,ADRAS,36.83217,-2.72753
KZ,Kazakhstan,ADRAT,50.05958,58.25649
CA,Canada,ADRAX,45.95861,-66.19833
CA,Canada,ADREB,43.96306,-79.76333
CA,Canada,ADRED,45.39361,-75.47944
CA,Canada,ADREG,44.80088,-80.16653
CA,Canada,ADREK,49.12833,-57.70611
IT,Italy,ADREN,38.83833,17.73583
TR,Turkey,ADRES,37.17139,37.33361
CA,Canada,ADRET,46.11389,-64.46167
CA,Canada,ADREV,52.24472,-88.20833
CA,Canada,ADREW,69.16967,-141.00254
CA,Canada,ADREX,59.29694,-107.69361
CA,Canada,ADRID,50.61401,-105.48419
KZ,Kazakhstan,ADRIK,48.07575,68.68763
TN,Tunisia,ADRIL,36.77611,10.65278
CA,Canada,ADRIR,61.69167,-121.17194
CA,Canada,ADRIS,62.49536,-114.56148
DO,Dominican Republic (the),ADRIT,18.62333,-69.21444
CA,Canada,ADRON,49.87833,-100.78
CA,Canada,ADROP,50.28236,-99.41553
CA,Canada,ADROR,49.87694,-101.15917
EU,Eurocontrol,ADROX,44.34667,-8.81444
EU,Eurocontrol,ADRUD,49.17056,-6.44861
CA,Canada,ADRUL,68.66667,-80.90028
CA,Canada,ADRUN,48.5996,-58.97129
CA,Canada,ADRUP,50.355,-119.305
CA,Canada,ADRUR,56.46516,-61.69576
CA,Canada,ADRUS,52.13943,-105.00558
IT,Italy,ADRUX,40.76444,9.59889
PT,Portugal,ADSAD,38.47806,-8.98111
CA,Canada,ADSAK,51.35278,-56.31333
CA,Canada,ADSAL,62.62787,-114.46767
CA,Canada,ADSAM,69.92115,-63.21989
CA,Canada,ADSAN,44.47542,-80.22913
CA,Canada,ADSAP,69.13917,-105.25222
NO,Norway,ADSAR,61.62644,7.56496
EU,Eurocontrol,ADSEB,60.90278,28.26639
CA,Canada,ADSED,43.82179,-79.81699
CA,Canada,ADSEG,55.74599,-120.08563
CA,Canada,ADSEK,51.10333,-114.22111
JM,Jamaica,ADSEL,18.95222,-78.43472
DK,Denmark,ADSEN,56.14469,10.88396
,,ADSEN,56.14472,10.88389
EU,Eurocontrol,ADSEP,37.68583,36.54806
,,ADSER,43.24167,1.20306
EU,Eurocontrol,ADSET,47.40583,-3.1175
CA,Canada,ADSEX,48.68333,-68.49083
CA,Canada,ADSIB,43.79304,-60.06822
CA,Canada,ADSIG,72.78864,-84.82703
CA,Canada,ADSIK,48.72741,-123.35414
EU,Eurocontrol,ADSIM,65.68333,6.48333
IE,Ireland,ADSIS,53.68417,-5.65944
CA,Canada,ADSIT,51.12278,-113.79417
CA,Canada,ADSIV,45.17237,-74.87015
CA,Canada,ADSIX,49.11667,-122.5
CA,Canada,ADSOD,50.08904,-91.89054
CA,Canada,ADSOR,46.31861,-63.97
CA,Canada,ADSOS,50.56934,-127.11545
CA,Canada,ADSOT,49.94606,-119.37306
FR,France,ADSUD,49.88219,2.45972
CA,Canada,ADSUP,51.20634,-114.25921
CA,Canada,ADSUR,50.68833,-73.25167
CA,Canada,ADSUS,57.82537,-101.98688
GU,Guam,ADTIN,13.47323,144.72004
ES,Spain,ADUBI,35.83333,-6.32389
FR,France,ADUDU,43.34472,7.18917
FM,Micronesia (Federated States of),ADUFO,7.24387,157.77266
RU,Russian Federation (the),ADUGA,45.565,39.59167
CA,Canada,ADUIM,52.63361,-114.24639
IT,Italy,ADUKA,38.56222,11.95083
DE,Germany,ADUKI,54.32543,13.36022
,,ADUKI,54.32556,13.36028
NO,Norway,ADUKO,71.09191,26.4252
,,ADUKO,71.09194,26.42528
EU,Eurocontrol,ADUKU,46.92389,22.0
HR,Croatia,ADULA,45.27056,18.64194
RO,Romania,ADULI,44.45517,25.86982
KZ,Kazakhstan,ADUMI,46.15083,61.65417
EU,Eurocontrol,ADUMU,42.07139,33.07778
KZ,Kazakhstan,ADUNA,49.41,56.26417
EU,Eurocontrol,ADUNO,42.06083,25.45222
DK,Denmark,ADUNU,55.0,5.20472
NO,Norway,ADUSO,61.75,11.56841
BR,Brazil,ADUST,-3.781,-60.61617
BE,Belgium,ADUSU,49.95611,6.19611
RU,Russian Federation (the),ADUTA,57.575,51.79833
FR,France,ADUTO,50.515,3.36167
,,ADUXO,40.51222,-2.06417
ES,Spain,ADUXO,40.51233,-2.06428
,,ADUZE,41.13014,5.64069
EU,Eurocontrol,ADUZE,41.13028,5.64083
AE,United Arab Emirates (the),ADV03,24.38856,54.71681
AE,United Arab Emirates (the),ADV07,24.4166,54.6741
AE,United Arab Emirates (the),ADV17,24.33961,54.83393
AE,United Arab Emirates (the),ADV20,24.4032,54.693
AE,United Arab Emirates (the),ADV31,24.57337,54.50606
AE,United Arab Emirates (the),ADV32,24.58852,54.52462
AE,United Arab Emirates (the),ADV36,24.45543,54.62094
AE,United Arab Emirates (the),ADV80,24.4508,54.6265
AE,United Arab Emirates (the),ADV99,24.38896,54.85287
EU,Eurocontrol,ADVAB,52.13056,16.72722
CA,Canada,ADVAM,45.19877,-66.12009
CA,Canada,ADVAN,60.98944,-93.7425
CA,Canada,ADVAR,76.40258,-82.90329
EU,Eurocontrol,ADVAT,45.0,-9.46972
CA,Canada,ADVEG,48.34472,-71.14361
CA,Canada,ADVEK,44.00851,-77.43034
CA,Canada,ADVEM,61.65906,-73.37212
EU,Eurocontrol,ADVER,43.42222,22.98667
GY,Guyana,ADVET,5.44944,-58.95697
EU,Eurocontrol,ADVEX,50.34833,17.86972
CA,Canada,ADVID,45.61259,-74.34294
CA,Canada,ADVIG,52.29667,-78.51278
CA,Canada,ADVIK,45.13444,-74.77583
AZ,Azerbaijan,ADVIN,41.0,46.95
SE,Sweden,ADVIS,55.38472,13.00639
CA,Canada,ADVIV,44.17113,-77.4085
CA,Canada,ADVIX,51.18457,-118.22158
CA,Canada,ADVOB,51.96972,-65.77222
CA,Canada,ADVOD,54.59827,-98.11819
EU,Eurocontrol,ADVOK,39.50361,36.50111
DK,Denmark,ADVOP,56.12052,12.1173
,,ADVOP,56.12056,12.11722
CA,Canada,ADVOS,45.345,-75.38028
CA,Canada,ADVOV,49.10063,-126.09425
CA,Canada,ADVOX,51.578,-114.5875
UK,United Kingdom,ADVUL,52.39822,0.53081
CA,Canada,ADVUS,48.30889,-89.59194
EU,Eurocontrol,ADZOP,54.1825,-3.25583
DK,Denmark,AE002,57.09289,9.81218
DK,Denmark,AE004,57.08941,9.75139
DK,Denmark,AE008,57.08235,9.6299
DK,Denmark,AE009,57.08057,9.59953
DK,Denmark,AE010,57.07878,9.56916
DK,Denmark,AE227,57.03825,9.58732
AR,Argentina,AER13,-34.4955,-58.408
AR,Argentina,AER14,-34.53667,-58.243
AR,Argentina,AER15,-34.592,-58.2
AR,Argentina,AER16,-34.6245,-58.24667
CA,Canada,AERIC,42.22139,-83.08417
BR,Brazil,AERON,-9.578,-68.53933
NZ,New Zealand,AF05N,-43.78586,-176.72807
NZ,New Zealand,AF05S,-43.94438,-176.65688
NZ,New Zealand,AF178,-38.11034,175.22832
NZ,New Zealand,AF23N,-43.67908,-176.27404
NZ,New Zealand,AF23S,-43.83762,-176.20302
EU,Eurocontrol,AFAKE,65.85917,12.05806
EU,Eurocontrol,AFCAM,41.93306,15.78083
EU,Eurocontrol,AFEME,61.34972,11.19194
TM,Turkmenistan,AFGAN,38.39989,58.28228
EU,Eurocontrol,AFGAR,41.45028,27.80694
BE,Belgium,AFI03,50.90775,4.21788
BE,Belgium,AFI11,50.71639,4.21966
CA,Canada,AFINS,51.00167,-120.68639
EU,Eurocontrol,AFLUH,38.16528,27.44944
KG,Kyrgyzstan,AFM18,43.08586,74.74159
KG,Kyrgyzstan,AFM61,43.04832,74.19849
KG,Kyrgyzstan,AFM65,43.12334,74.73053
KG,Kyrgyzstan,AFM78,43.06546,74.50673
KG,Kyrgyzstan,AFM81,43.01051,74.20718
KG,Kyrgyzstan,AFM83,43.05658,74.44208
KG,Kyrgyzstan,AFM86,43.0362,74.33893
KG,Kyrgyzstan,AFM87,43.07334,74.59476
KG,Kyrgyzstan,AFM91,43.22416,74.31028
EU,Eurocontrol,AFMOG,59.26111,23.05083
PK,Pakistan,AFNAN,29.99583,67.31889
GH,Ghana,AFO10,5.38389,-2.73417
CH,Switzerland,AFOLT,47.23639,8.46056
EU,Eurocontrol,AFONO,33.17861,32.28389
FM,Micronesia (Federated States of),AFOYU,6.65689,158.58501
EU,Eurocontrol,AFPIN,54.17833,7.6825
FR,France,AFRIC,43.77417,2.86917
BR,Brazil,AFTER,-16.74183,-45.70867
NZ,New Zealand,AFTON,-45.12352,168.48992
AN,Unknown,AFTON,14.73333,-68.3
SB,Solomon Islands,AFTRA,-9.185,160.94833
LY,Libya,AGAAR,27.304,14.0
RU,Russian Federation (the),AGABI,51.9954,118.69722
NO,Norway,AGABO,70.07323,30.42659
VI,Virgin Islands (U.S.),AGADA,18.7308,-64.34055
RU,Russian Federation (the),AGADA,70.20584,108.1937
KZ,Kazakhstan,AGADI,48.09996,73.5597
,,AGADO,41.87278,-8.92667
ES,Spain,AGADO,41.87289,-8.92669
AU,Australia,AGAGO,-28.22,136.76
FR,France,AGAKI,42.80472,5.02361
KZ,Kazakhstan,AGAKO,47.73133,71.82549
MA,Morocco,AGALI,30.72778,-9.49667
PL,Poland,AGALU,51.47139,17.38556
RU,Russian Federation (the),AGAMO,63.14665,31.26251
,,AGAMO,63.14667,31.265
EU,Eurocontrol,AGANI,69.68194,21.26389
JP,Japan,AGANO,37.50563,139.57966
FR,France,AGANO,49.665,-2.0
GR,Greece,AGAPI,34.86944,30.0
CA,Canada,AGAPN,53.10861,-112.87278
RU,Russian Federation (the),AGAPO,48.245,137.205
CA,Canada,AGAPY,48.46167,-71.01972
MT,Malta,AGARI,35.96472,15.61667
JP,Japan,AGARI,37.50493,136.59716
KZ,Kazakhstan,AGARO,47.1897,79.1482
TM,Turkmenistan,AGART,38.14995,66.04911
RU,Russian Federation (the),AGARU,59.88539,62.95183
IT,Italy,AGASA,41.80194,10.76361
,,AGASA,55.78083,20.43639
,,AGASO,54.94444,4.5725
NL,Netherlands (the),AGASO,54.94458,4.57249
JP,Japan,AGATA,34.17318,129.46328
JP,Japan,AGATE,34.47491,135.31533
,,AGATI,52.91167,10.02889
DE,Germany,AGATI,52.91167,10.02897
RU,Russian Federation (the),AGATO,42.26654,48.5387
KZ,Kazakhstan,AGATU,49.53903,59.77154
PL,Poland,AGAVA,51.58139,19.96083
MX,Mexico,AGAVE,18.23444,-92.45667
CN,China,AGAVO,37.16944,123.99806
NZ,New Zealand,AGAXA,-40.98933,174.79514
MH,Marshall Islands (the),AGAYE,8.58244,167.56972
CA,Canada,AGBAM,45.71222,-62.43472
CA,Canada,AGBAN,57.25139,-102.17868
CA,Canada,AGBAR,48.69546,-123.66987
CA,Canada,AGBEK,43.55833,-79.46806
CA,Canada,AGBEL,59.76673,-77.42463
CA,Canada,AGBEM,50.08306,-98.37972
CA,Canada,AGBEP,65.83752,-107.33136
CA,Canada,AGBID,49.95083,-98.36889
CA,Canada,AGBIG,71.37711,-79.60461
CA,Canada,AGBIK,62.33944,-75.62583
CA,Canada,AGBIM,48.38139,-89.28667
CA,Canada,AGBOB,56.72548,-61.80748
CA,Canada,AGBOD,62.25722,-75.61556
CA,Canada,AGBOK,60.94611,-135.25139
EU,Eurocontrol,AGBOR,65.22056,41.11389
CA,Canada,AGBOT,62.54694,-114.455
CA,Canada,AGBOV,51.14861,-114.09778
CA,Canada,AGBOX,53.64861,-77.86917
CA,Canada,AGBUB,50.82319,-96.98746
DE,Germany,AGBUL,50.09278,6.75639
CA,Canada,AGBUR,49.19194,-56.8625
CA,Canada,AGBUT,44.74778,-79.77861
CA,Canada,AGBUX,53.1205,-112.88244
EU,Eurocontrol,AGCAT,51.85806,-4.74861
MA,Morocco,AGDAL,34.11667,-7.31444
CA,Canada,AGDAN,50.89472,-113.69556
CA,Canada,AGDAP,62.80917,-69.47528
CA,Canada,AGDAS,49.79717,-112.28465
CA,Canada,AGDAT,50.02888,-125.39242
CA,Canada,AGDEL,45.28694,-65.79806
CA,Canada,AGDEN,55.45,-106.56056
NO,Norway,AGDES,57.83291,8.62822
CA,Canada,AGDIG,47.08972,-67.79278
CA,Canada,AGDIK,58.17251,-116.50301
CA,Canada,AGDIL,46.80889,-80.84944
CA,Canada,AGDIM,54.9244,-59.76053
NO,Norway,AGDIR,69.98833,30.28019
EU,Eurocontrol,AGDON,61.78306,47.09778
CA,Canada,AGDOX,43.28427,-79.10445
CA,Canada,AGDUB,63.96083,-68.24278
CA,Canada,AGDUD,53.21809,-105.60612
CA,Canada,AGDUS,45.72,-62.46111
CA,Canada,AGDUT,44.00806,-80.21361
CA,Canada,AGDUV,61.65194,-73.48056
CA,Canada,AGDUX,44.88786,-79.96672
MH,Marshall Islands (the),AGECA,8.85771,167.89375
IN,India,AGEDA,8.83514,93.99686
DE,Germany,AGEDA,51.78295,7.02142
JP,Japan,AGEDI,44.16667,155.09668
TH,Thailand,AGEDO,13.40539,102.36072
NZ,New Zealand,AGEDU,-34.47892,177.4918
IN,India,AGEGA,8.83514,93.99686
NO,Norway,AGEKU,60.20138,8.29514
,,AGEKU,60.20139,8.29528
IN,India,AGELA,16.60667,75.46583
AU,Australia,AGELU,-31.83167,115.72333
RU,Russian Federation (the),AGEMA,54.3655,102.38501
RU,Russian Federation (the),AGEMI,60.50053,74.9989
RU,Russian Federation (the),AGEMO,56.12194,145.25313
,,AGENA,41.54472,3.48861
ES,Spain,AGENA,41.54481,3.48861
DE,Germany,AGENI,50.75,6.03333
FR,France,AGENO,43.48978,1.27447
BR,Brazil,AGENT,-20.0165,-55.61983
PG,Papua New Guinea,AGERA,-4.1,149.44333
KZ,Kazakhstan,AGERA,43.12729,67.44629
CH,Switzerland,AGERI,47.11722,8.605
RU,Russian Federation (the),AGERO,53.66354,57.84026
NZ,New Zealand,AGESO,-45.97111,170.1082
AU,Australia,AGETA,-30.02861,148.12833
AU,Australia,AGETI,-26.33639,152.72778
FR,France,AGEVU,43.86778,6.66389
CA,Canada,AGGUA,50.25417,-124.99861
EU,Eurocontrol,AGIDI,63.39667,52.24528
EU,Eurocontrol,AGIDO,37.19583,-2.62694
AU,Australia,AGIGA,-12.40111,131.54472
ID,Indonesia,AGIGU,-6.93271,138.87906
JP,Japan,AGIKA,30.00368,131.44108
DE,Germany,AGIKO,49.59294,11.3194
KZ,Kazakhstan,AGILA,44.8169,51.90482
TR,Turkey,AGINA,39.32333,44.08667
IE,Ireland,AGINI,53.15553,-8.57947
,,AGINI,53.15556,-8.57944
RU,Russian Federation (the),AGINO,51.1004,114.53374
KZ,Kazakhstan,AGINU,49.80029,76.18252
NZ,New Zealand,AGIRA,-36.58608,163.49262
,,AGISA,39.73333,23.34833
GR,Greece,AGISA,39.73333,23.35
NL,Netherlands (the),AGISI,53.61747,4.5466
,,AGISI,53.6175,4.54667
EU,Eurocontrol,AGISO,41.62778,43.49583
DE,Germany,AGISU,53.88167,6.5
RU,Russian Federation (the),AGITA,42.32676,132.19747
AQ,Antarctica,AGITE,-77.87398,166.92686
AU,Australia,AGIVA,-27.45361,151.93333
EU,Eurocontrol,AGIVU,62.64833,29.83861
CA,Canada,AGIWA,45.47944,-71.79778
FI,Finland,AGIXA,61.05139,22.0
EU,Eurocontrol,AGIXI,64.85917,5.60278
CA,Canada,AGLAR,58.86222,-122.23114
CA,Canada,AGLAS,43.15,-79.78806
CA,Canada,AGLAT,50.22081,-125.28823
CA,Canada,AGLAV,54.51306,-110.42306
FR,France,AGLAX,49.95686,2.44978
EU,Eurocontrol,AGLEG,63.88833,10.91333
KZ,Kazakhstan,AGLEK,43.5125,74.79556
CA,Canada,AGLEM,48.33417,-71.195
CA,Canada,AGLEN,50.39737,-66.30567
CA,Canada,AGLEP,54.91583,-113.20528
CA,Canada,AGLES,52.67324,-72.29734
EU,Eurocontrol,AGLIB,45.13444,17.15333
CA,Canada,AGLIN,45.50306,-75.26306
CA,Canada,AGLIP,51.48577,-117.12136
CA,Canada,AGLIR,53.2725,-114.72972
EU,Eurocontrol,AGLIX,66.59472,14.74167
CA,Canada,AGLOM,44.25755,-76.60562
CA,Canada,AGLOP,53.0244,-78.70324
NO,Norway,AGLUD,63.24206,7.53761
CA,Canada,AGLUK,46.20944,-73.37
CA,Canada,AGLUL,48.03694,-66.60528
RU,Russian Federation (the),AGLUR,53.745,39.065
CA,Canada,AGMAD,52.86451,-104.84979
CA,Canada,AGMAG,45.40944,-73.70111
CA,Canada,AGMAK,51.21694,-114.57833
TM,Turkmenistan,AGMAL,39.79988,54.14885
KZ,Kazakhstan,AGMAN,49.16167,55.15556
RU,Russian Federation (the),AGMAR,53.50178,50.15342
